"","fold.change","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","parent","Genbank","name_wp","CDS","inference","gene_description","protein","trans_table","sig","fold_change_scaled"
"347",1.370821544,"cds1370",49.76658417,0.455040771,0.392827705,1.158372397,0.246712099,0.552027364,"ID=cds1370","Parent=gene1421","Dbxref=Genbank:WP_014065149.1","Name=WP_014065149.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439881.1","product=LysR family transcriptional regulator","protein_id=WP_014065149.1","transl_table=11","Not significant",1.370821544
"348",2.653145719,"cds1371",10.29270729,1.407703915,0.842322248,1.671217776,0.09467867,0.300999273,"ID=cds1371","Parent=gene1422","Dbxref=Genbank:WP_014065150.1","Name=WP_014065150.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065150.1","product=azaleucine resistance protein AzlC","protein_id=WP_014065150.1","transl_table=11","Not significant",2.653145719
"349",1.010301355,"cds1372",10.41606669,0.014785688,0.775015478,0.019077926,0.984778941,0.99324036,"ID=cds1372","Parent=gene1423","Dbxref=Genbank:WP_014065151.1","Name=WP_014065151.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439879.1","product=branched-chain amino acid ABC transporter","protein_id=WP_014065151.1","transl_table=11","Not significant",1.010301355
"350",2.471197072,"cds1373",22.51718647,1.305210067,0.565891996,2.30646497,0.021084665,0.099545537,"ID=cds1373","Parent=gene1424","Dbxref=Genbank:WP_014065152.1","Name=WP_014065152.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697762.1","product=hypothetical protein","protein_id=WP_014065152.1","transl_table=11","Not significant",2.471197072
"351",2.017960391,"cds1374",13.2837228,1.012897857,0.739231519,1.370203828,0.170623284,0.437598539,"ID=cds1374","Parent=gene1425","Dbxref=Genbank:WP_014065153.1","Name=WP_014065153.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696369.1","product=autotransporter","protein_id=WP_014065153.1","transl_table=11","Not significant",2.017960391
"352",0.34202403,"cds1375",0.244408626,-1.547830406,4.993080593,-0.309995078,0.7565647,NA,"ID=cds1375","Parent=gene1426","Dbxref=Genbank:WP_014065154.1","Name=WP_014065154.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065154.1","product=LD-carboxypeptidase","protein_id=WP_014065154.1","transl_table=11",NA,2.92377117479143
"353",0.78698012,"cds1376",70.12903869,-0.345600904,0.327599913,-1.054948094,0.291449065,0.597651581,"ID=cds1376","Parent=gene1427","Dbxref=Genbank:WP_014065155.1","Name=WP_014065155.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014550523.1","product=glutamine-hydrolyzing GMP synthase","protein_id=WP_014065155.1","transl_table=11","Not significant",1.27068012848914
"354",1.102687473,"cds1378",114.2095914,0.141023956,0.263792361,0.534602121,0.592925016,0.827600407,"ID=cds1378","Parent=gene1429","Dbxref=Genbank:WP_005697778.1","Name=WP_005697778.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005725353.1","product=IMP dehydrogenase","protein_id=WP_005697778.1","transl_table=11","Not significant",1.102687473
"355",1.319177194,"cds1379",17.64340068,0.399638362,0.623712964,0.64074083,0.521691082,0.785775025,"ID=cds1379","Parent=gene1430","Dbxref=Genbank:WP_014065157.1","Name=WP_014065157.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065157.1","product=bifunctional biotin operon repressor/biotin--[acetyl-CoA-carboxylase] ligase","protein_id=WP_014065157.1","transl_table=11","Not significant",1.319177194
"356",1.320225908,"cds138",17.60398226,0.400784814,0.610341078,0.65665712,0.511401412,0.776076942,"ID=cds138","Parent=gene138","Dbxref=Genbank:WP_014064084.1","Name=WP_014064084.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438415.1","product=tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA","protein_id=WP_014064084.1","transl_table=11","Not significant",1.320225908
"357",1.240172131,"cds1380",36.12260363,0.310540375,0.444139621,0.699195389,0.484429932,0.759753418,"ID=cds1380","Parent=gene1431","Dbxref=Genbank:WP_014065158.1","Name=WP_014065158.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697780.1","product=hypothetical protein","protein_id=WP_014065158.1","transl_table=11","Not significant",1.240172131
"358",1.263450198,"cds1381",18.672213,0.337368798,0.589616382,0.572183555,0.567197628,0.811954578,"ID=cds1381","Parent=gene1437","Dbxref=Genbank:WP_014065159.1","Name=WP_014065159.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697283.1","product=hybrid sensor histidine kinase/response regulator","protein_id=WP_014065159.1","transl_table=11","Not significant",1.263450198
"359",0.806636614,"cds1382",92.99741074,-0.310009202,0.285010513,-1.087711461,0.276722507,0.586497979,"ID=cds1382","Parent=gene1438","Dbxref=Genbank:WP_014065160.1","Name=WP_014065160.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065160.1","product=GNAT family N-acetyltransferase","protein_id=WP_014065160.1","transl_table=11","Not significant",1.23971560755361
"360",1.203715145,"cds1383",224.2771335,0.267494024,0.20661796,1.294631037,0.19544754,0.479506345,"ID=cds1383","Parent=gene1439","Dbxref=Genbank:WP_041918256.1","Name=WP_041918256.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439413.1","product=transcription-repair coupling factor","protein_id=WP_041918256.1","transl_table=11","Not significant",1.203715145
"361",0.701394809,"cds1384",4.555107713,-0.511701341,1.214514941,-0.42132157,0.673520282,NA,"ID=cds1384","Parent=gene1440","Dbxref=Genbank:WP_014065163.1","Name=WP_014065163.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695812.1","product=TIGR01777 family protein","protein_id=WP_014065163.1","transl_table=11",NA,1.42573054030116
"362",1.766592422,"cds1385",2.178952795,0.820969228,1.695221527,0.484284334,0.628184092,NA,"ID=cds1385","Parent=gene1441","Dbxref=Genbank:WP_014065164.1","Name=WP_014065164.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439365.1","product=transcriptional regulator ArgR","protein_id=WP_014065164.1","transl_table=11",NA,1.766592422
"363",0.582524895,"cds1386",708.6580944,-0.779608387,0.155982356,-4.998054961,5.79e-07,1.38e-05,"ID=cds1386","Parent=gene1442","Dbxref=Genbank:WP_014065165.1","Name=WP_014065165.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439366.1","product=malate dehydrogenase","protein_id=WP_014065165.1","transl_table=11","Significant",1.71666483026446
"364",0.799758432,"cds1387",81.38778928,-0.322363797,0.317477905,-1.015389708,0.309920097,0.614205283,"ID=cds1387","Parent=gene1443","Dbxref=Genbank:WP_014065166.1","Name=WP_014065166.1","Note=catalyzes the formation of 5-phospho-alpha-D-ribose 1-phosphate from D-ribose 5-phosphate and ATP","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_010945436.1","product=ribose-phosphate pyrophosphokinase","protein_id=WP_014065166.1","Not significant",1.25037756400923
"365",1.355757581,"cds1388",17.14593513,0.439099238,0.622166526,0.705758377,0.48033841,0.757227701,"ID=cds1388","Parent=gene1444","Dbxref=Genbank:WP_014065167.1","Name=WP_014065167.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439750.1","product=4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase","protein_id=WP_014065167.1","transl_table=11","Not significant",1.355757581
"366",1.347063427,"cds1389",27.32260901,0.429817782,0.492919463,0.871983792,0.38321722,0.683359276,"ID=cds1389","Parent=gene1445","Dbxref=Genbank:WP_014065168.1","Name=WP_014065168.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005664588.1","product=outer membrane lipoprotein LolB","protein_id=WP_014065168.1","transl_table=11","Not significant",1.347063427
"367",0.810768971,"cds139",75.79780332,-0.302637219,0.311720171,-0.970861841,0.331617083,0.634868818,"ID=cds139","Parent=gene139","Dbxref=Genbank:WP_014064085.1","Name=WP_014064085.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005700011.1","product=tRNA guanosine(34) transglycosylase Tgt","protein_id=WP_014064085.1","transl_table=11","Not significant",1.23339697961875
"368",1.42081789,"cds1390",32.18795922,0.506721653,0.462443329,1.095748649,0.273188786,0.581431085,"ID=cds1390","Parent=gene1446","Dbxref=Genbank:WP_014065169.1","Name=WP_014065169.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698745.1","product=multifunctional CCA addition/repair protein","protein_id=WP_014065169.1","transl_table=11","Not significant",1.42081789
"369",0.645553755,"cds1391",55.29955044,-0.631390862,0.3642249,-1.733519215,0.083003425,0.277162422,"ID=cds1391","Parent=gene1447","Dbxref=Genbank:WP_014065170.1","Name=WP_014065170.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439747.1","product=TIGR04211 family SH3 domain-containing protein","protein_id=WP_014065170.1","transl_table=11","Not significant",1.54905767684676
"370",0.700179683,"cds1392",29.82389562,-0.514202895,0.480815074,-1.069440045,0.284871431,0.593871316,"ID=cds1392","Parent=gene1448","Dbxref=Genbank:WP_014065171.1","Name=WP_014065171.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439746.1","product=inorganic phosphate transporter","protein_id=WP_014065171.1","transl_table=11","Not significant",1.4282048226755
"371",1.035247631,"cds1393",96.93122181,0.049975901,0.281411445,0.17759015,0.859044861,0.967071023,"ID=cds1393","Parent=gene1449","Dbxref=Genbank:WP_014065172.1","Name=WP_014065172.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439745.1","product=TIGR00153 family protein","protein_id=WP_014065172.1","transl_table=11","Not significant",1.035247631
"372",0.915242511,"cds1394",25.72490016,-0.127774031,0.525331998,-0.243225297,0.807830871,0.937452403,"ID=cds1394","Parent=gene1450","Dbxref=Genbank:WP_014065173.1","Name=WP_014065173.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065173.1","product=inorganic triphosphatase","protein_id=WP_014065173.1","transl_table=11","Not significant",1.09260659112894
"373",1.02610941,"cds1395",12.97341409,0.037184567,0.703584451,0.052850184,0.957851277,0.990759011,"ID=cds1395","Parent=gene1451","Dbxref=Genbank:WP_014065174.1","Name=WP_014065174.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005644699.1","product=DNA repair protein RadA","protein_id=WP_014065174.1","transl_table=11","Not significant",1.02610941
"374",1.685169718,"cds1396",87.03470272,0.752893897,0.29612026,2.542527477,0.011005395,0.058516489,"ID=cds1396","Parent=gene1452","Dbxref=Genbank:WP_005695827.1","Name=WP_005695827.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439738.2","product=leucine-responsive transcriptional regulator Lrp","protein_id=WP_005695827.1","transl_table=11","Not significant",1.685169718
"375",1.489260283,"cds1397",260.3759732,0.57459592,0.199787335,2.876037771,0.004027015,0.027191262,"ID=cds1397","Parent=gene1453","Dbxref=Genbank:WP_014065175.1","Name=WP_014065175.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695828.1","product=DNA translocase FtsK","protein_id=WP_014065175.1","transl_table=11","Significant",1.489260283
"376",1.539069106,"cds1398",169.7800163,0.622058012,0.253961305,2.449420442,0.014308632,0.073271717,"ID=cds1398","Parent=gene1454","Dbxref=Genbank:WP_005695829.1","Name=WP_005695829.1","Note=participates with LolB in the incorporation of lipoprotein into the outer membrane","gbkey=CDS","gene=lolA","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695829.1","product=outer membrane lipoprotein carrier protein LolA","Not significant",1.539069106
"377",2.005634621,"cds1399",43.37775809,1.004058805,0.40710584,2.466333581,0.013650414,0.071093967,"ID=cds1399","Parent=gene1455","Dbxref=Genbank:WP_014065176.1","Name=WP_014065176.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439735.1","product=replication-associated recombination protein A","protein_id=WP_014065176.1","transl_table=11","Not significant",2.005634621
"378",0.906414827,"cds14",178.6018708,-0.141756634,0.230091566,-0.616087918,0.537836496,0.79570927,"ID=cds14","Parent=gene14","Dbxref=Genbank:WP_014063981.1","Name=WP_014063981.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005457783.1","product=uracil phosphoribosyltransferase","protein_id=WP_014063981.1","transl_table=11","Not significant",1.10324761931548
"379",0.687924818,"cds140",3.843827415,-0.539677191,1.309143029,-0.412236997,0.680165722,NA,"ID=cds140","Parent=gene140","Dbxref=Genbank:WP_014064086.1","Name=WP_014064086.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064086.1","product=hemerythrin domain-containing protein","protein_id=WP_014064086.1","transl_table=11",NA,1.45364722108339
"380",0.68174875,"cds1400",362.0635062,-0.552687946,0.178774127,-3.09154325,0.00199119,0.014968254,"ID=cds1400","Parent=gene1456","Dbxref=Genbank:WP_080557639.1","Name=WP_080557639.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439495.1","product=spermidine/putrescine ABC transporter substrate-binding protein","protein_id=WP_080557639.1","transl_table=11","Significant",1.46681603743315
"381",0.771002299,"cds1401",135.6255081,-0.375192932,0.245982604,-1.525282384,0.12718868,0.36551775,"ID=cds1401","Parent=gene1457","Dbxref=Genbank:WP_014065178.1","Name=WP_014065178.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_006996068.1","product=spermidine/putrescine ABC transporter permease PotC","protein_id=WP_014065178.1","transl_table=11","Not significant",1.29701299373168
"382",0.863360717,"cds1402",205.0742643,-0.211964644,0.214639802,-0.987536523,0.323379687,0.62465494,"ID=cds1402","Parent=gene1458","Dbxref=Genbank:WP_014065179.1","Name=WP_014065179.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439497.1","product=spermidine/putrescine ABC transporter permease PotB","protein_id=WP_014065179.1","transl_table=11","Not significant",1.15826441985314
"383",0.869738904,"cds1403",292.4051511,-0.201345726,0.190642391,-1.05614352,0.29090265,0.597651581,"ID=cds1403","Parent=gene1459","Dbxref=Genbank:WP_080351301.1","Name=WP_080351301.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439498.2","product=spermidine/putrescine ABC transporter ATP-binding protein PotA","protein_id=WP_080351301.1","transl_table=11","Not significant",1.14977034533113
"384",0.860730593,"cds1404",102.3703832,-0.216366347,0.300064939,-0.721065072,0.470869479,0.752905202,"ID=cds1404","Parent=gene1460","Dbxref=Genbank:WP_014065181.1","Name=WP_014065181.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698590.1","product=peptidase T","protein_id=WP_014065181.1","transl_table=11","Not significant",1.16180371434759
"385",2.61472702,"cds1405",89.32291404,1.386660336,0.30302293,4.576090446,4.74e-06,9.64e-05,"ID=cds1405","Parent=gene1461","Dbxref=Genbank:WP_014065182.1","Name=WP_014065182.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439805.1","product=MBL fold metallo-hydrolase","protein_id=WP_014065182.1","transl_table=11","Significant",2.61472702
"386",1.385724243,"cds1406",148.9915128,0.470640192,0.24119619,1.9512754,0.051024294,0.193208616,"ID=cds1406","Parent=gene1462","Dbxref=Genbank:WP_014065183.1","Name=WP_014065183.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065183.1","product=DUF882 domain-containing protein","protein_id=WP_014065183.1","transl_table=11","Not significant",1.385724243
"387",1.33415169,"cds1407",90.43081568,0.415922707,0.290766716,1.430434382,0.152592386,0.409237226,"ID=cds1407","Parent=gene1463","Dbxref=Genbank:WP_014065184.1","Name=WP_014065184.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014065184.1","product=L%2CD-transpeptidase","protein_id=WP_014065184.1","transl_table=11","Not significant",1.33415169
"388",1.232579216,"cds1408",510.1920643,0.301680369,0.16976717,1.777024203,0.075564258,0.257966572,"ID=cds1408","Parent=gene1464","Dbxref=Genbank:WP_080557654.1","Name=WP_080557654.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439810.1","product=carboxy terminal-processing peptidase","protein_id=WP_080557654.1","transl_table=11","Not significant",1.232579216
"389",1.337269174,"cds1409",234.5222561,0.41928989,0.215920967,1.941867414,0.052153153,0.19650793,"ID=cds1409","Parent=gene1465","Note=frameshifted","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439812.1","product=RNA chaperone ProQ","pseudo=true","transl_table=11","","Not significant",1.337269174
"390",2.212135411,"cds141",4.145884826,1.145439699,1.251487135,0.915262864,0.36005365,NA,"ID=cds141","Parent=gene141","Dbxref=Genbank:WP_014064087.1","Name=WP_014064087.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064087.1","product=sulfurtransferase TusA family protein","protein_id=WP_014064087.1","transl_table=11",NA,2.212135411
"391",1.37423747,"cds1410",48.33405815,0.458631326,0.386803515,1.185695858,0.235742431,0.535048054,"ID=cds1410","Parent=gene1466","Dbxref=Genbank:WP_014065187.1","Name=WP_014065187.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698593.1","product=paraquat-inducible membrane protein A","protein_id=WP_014065187.1","transl_table=11","Not significant",1.37423747
